sentence	label
technically sumptuous also almost wildly alive	1
best contest received	1
seriously intended movie easily forgotten .	1
chance affords watch jackson , also served executive producer , take smooth , shrewd , powerful act abroad .	1
seen hip , winking social commentary	1
rare family movie	1
machismo	1
beautiful work	1
sane breathtakingly creative film	1
wonder	1
encourage young old alike go see unique entertaining twist classic whale 's tale --	1
's clarity purpose even-handedness	1
consummate actor incapable boring	1
assurance worthy international acclaim	1
delicious pulpiness lurid fiction	1
pieces fall together without much surprise , little moments give boost	1
traveled places world devastated war , famine poverty documented cruelty suffering found devastating , eloquent clarity	1
solid emotional impact .	1
holm sly , intricate magic ,	1
love story murder mystery expands meditation deep deceptions innocence	1
find millions eager fans .	1
presence become major-league leading lady , ( )	1
major alterations	1
... series tales told intricate preciseness best short story writing .	1
perhaps 's cliche call film ` refreshing , '	1
story	1
astonishing ... ( frames ) profound ethical philosophical questions form dazzling pop entertainment	1
exudes urbane sweetness	1
sensitive , cultivated treatment greene 's work well remarkably faithful one .	1
take back time	1
like logical , unforced continuation careers pair spy kids	1
awed power grace one greatest natural sportsmen modern times	1
humorous observations general absurdity modern life	1
delightfully unpredictable , hilarious	1
worldly-wise funny script	1
polished vastly entertaining	1
satisfyingly unsettling ride	1
past year , means birthday girl kind quirkily appealing minor movie might make	1
oddly winning portrayal one life 's ultimate losers	1
's sharply comic surprisingly touching , hold gong	1
best espionage picture	1
startling , surrealistic moments	1
one reputedly `` unfilmable `` novels bucked odds emerge exquisite motion picture right .	1
impeccable comic timing	1
takes stand favor tradition warmth	1
excellent storytelling , economical	1
generous deep	1
's experience understanding unique culture presented universal appeal .	1
compassion , good-natured humor level insight made ( eyre 's ) first film something sleeper success	1
year 's ( unintentionally ) funniest moments	1
superbly	1
french coming-of-age import	1
capable anteing movie star charisma	1
cute alien creature mimics everyone everything around	1
esteemed	1
substantial fresh	1
watchable bravura performance	1
labute 's careful handling makes material seem genuine rather pandering .	1
, solid acting neat premise	1
infectious	1
cooks conduct low , smoky inviting sizzle .	1
must report children varying ages audience never coughed , fidgeted romped aisles bathroom breaks .	1
poignancy hooks us completely	1
slickly staged	1
relies subtle ironies visual devices	1
pitted shimmering cinematography lends setting ethereal beauty asian landscape painting	1
's fun ,	1
men machines behind curtains planet	1
makes journey feel like party	1
spoof comedy carries share laughs -- sometimes chuckle , sometimes guffaw , great pleasure , occasional belly laugh .	1
, well , love time money	1
story 's scope pageantry	1
uses damage war -- far often warfare -- create kind art shots fill gallery shows	1
quaint , romanticized rendering	1
glued screen	1
warmth	1
oliver stone 's conspiracy thriller jfk	1
clever , amusing unpredictable	1
dressed little parable fairly irresistible package full privileged moments memorable performances	1
, intelligent eyes	1
scruffy , dopey old hanna-barbera charm	1
france 's inventive directors	1
ideal outlet	1
's adventure story history lesson one .	1
created masterful work art	1
best straight-up , old-school horror film last 15 years .	1
, still see !	1
proves servicable world war ii drama ca n't totally hide contrivances , least calls attention problem hollywood long ignored .	1
display greatness	1
irrational , unexplainable life seems real attempt filter complexity .	1
gentle comic treatment	1
-- nice , harmless date film ...	1
grounded undeniable social realism	1
film well worthwhile .	1
patience , respect affection	1
give credit : message movie	1
hard-pressed find movie bigger , fatter heart barbershop	1
see esther blossom actress ,	1
delivers big time	1
undeniably worthy devastating experience	1
thriller edge	1
delivers monologue manages incorporate horror absurdity situation well-balanced fashion	1
conquers	1
show us 's compelling	1
, tale unfolds like lazy summer afternoon concludes crisp clarity fall dawn .	1
emerge unimpeachable clarity	1
footage , new thriller proves director m. night shyamalan weave eerie spell mel gibson gasp , shudder even tremble without losing machismo .	1
film , whose meaning impact sadly heightened current world events	1
rousing , g-rated family film	1
absurdist wit	1
hoffman 's performance authentic core .	1
bill morrison 's decasia	1
sure win viewers ' hearts	1
delicate forcefulness	1
man elysian fields doomed smallness	1
likely make weep	1
's still guilty pleasure watch .	1
like edward norton american history x , ryan gosling ( murder numbers ) delivers magnetic performance .	1
nation	1
funny pithy , illuminating era theatrical comedy , past ,	1
david caesar stepped mainstream filmmaking assurance worthy international acclaim every cinematic tool well control -- driven natural sense works screen .	1
great performances , stylish cinematography	1
enjoy much jonah simply , gratefully , laugh-out-loud lunacy pronounced monty pythonesque flavor .	1
garden music video	1
nice piece work	1
knows everything answers questions , visually smart , cleverly written , nicely realized	1
smart movie knows classical music , knows freud knows sade	1
movie life-affirming message	1
experience	1
every , movie come along turns annoying specimen humanity usually dread encountering - fanboy	1
leave smile face grumble stomach .	1
welcome lack pretension film , simply sets entertain ends delivering good measure	1
one exciting action films	1
playful highly studied dependent success patient viewer .	1
better script	1
, go see delightful comedy .	1
grace	1
bright shining star	1
romantic serenely	1
lyrical metaphor cultural personal self-discovery picaresque view little-remembered world .	1
far disappointing ,	1
cliffhanger	1
photographed staged mendes series riveting set pieces likes mainstream audiences rarely seen .	1
really enormously good fun .	1
casting , often resurrecting performers rarely work movies ... drawing flavorful performances bland actors	1
appeal anyone willing succumb	1
universal themes , earnest performances	1
's nothing wrong	1
convincing portrayal	1
, offers much absorb even think final frame .	1
quiet , confident craftsmanship tells sweet , charming tale intergalactic friendship	1
engrossing portrait man whose engaging manner flamboyant style made truly larger-than-life character .	1
lot credit film 's winning tone must go grant , n't lost bit dry humor first made audiences sides atlantic love .	1
sports extravaganza	1
always appreciated smartly written motion picture ,	1
must labeled ` hip ' , ` innovative ' ` realistic '	1
audience giddy	1
implies wake intractable , irreversible flow history	1
piercing	1
true-to-life characters ,	1
seem match power surroundings .	1
begins seven rip-off , switch mix shining , thing , naked teenagers horror flick 1980s	1
kwan master shadow , quietude , room noise ,	1
handed movie gods	1
, drumming routines , among film 's saving graces .	1
avoids obvious humor lightness	1
get excited dvd	1
artifice purpose	1
surprises delights	1
immensely enjoyable	1
pathos-filled ultimately life-affirming finale	1
easier digest	1
idea , thrill ride .	1
television monitor	1
enters realm non-porn films venture , comes across darkly funny , energetic , surprisingly gentle .	1
fresh , sometimes funny , usually genuinely worthwhile	1
good human	1
surprising thing film	1
great american adventure	1
imaginative	1
daring , complicated , performances	1
prove diverting enough	1
places world devastated war , famine poverty documented cruelty suffering found devastating , eloquent clarity	1
novel charm	1
beautiful , desirable	1
wonderful fencing scenes	1
absolute joy	1
heart important humor	1
creative energy wit entertain ages	1
poem art , music metaphor	1
laughed hard years	1
goofily endearing well-lensed gorefest	1
know wants grows	1
gives new texture , new relevance , new reality	1
pianist , good human	1
could daytime soap opera actually compelling look young woman 's tragic odyssey .	1
's better go knowing full well 's going happen , willing let earnestness execution skill cast take familiar road twists .	1
driven fantastic dual performance ian holm	1
well-put-together	1
rich period minutiae	1
grownups appreciate whimsical humor	1
good round , really sets film apart debrauwer 's refusal push easy emotional buttons	1
sweeping , dramatic	1
edits	1
smart well-crafted	1
laughs smile	1
movie better might think .	1
british cast	1
intimate feeling	1
recommended --	1
tormented heritage , using storytelling ability honor many faceless victims	1
mood ominous , pervasive , unknown threat lurks proceedings adds almost constant mindset suspense	1
humble , teach ultimately	1
first-class , natural acting	1
memory regret	1
best indie year , far .	1
byplay bickering spy-savvy siblings , carmen ( vega ) juni ( sabara ) cortez , anchor film real amusing give-and-take .	1
like new yorker -- , really , human -- weeks 9/11	1
enjoyable family fare	1
mythic level	1
strong supporting players	1
well-behaved film	1
handsome well-made entertainment	1
best little `` horror `` movie	1
found cult favorite	1
well-written sexy beast , gloriously flippant lock , stock two smoking barrels , stylish moody	1
familiar , funny	1
imaginatively mixed	1
century half ago	1
knowing look female friendship , spiked raw urban humor .	1
always appreciated smartly written motion picture ,	1
huge heart	1
kids-cute sentimentality	1
raunchy frequently hilarious	1
wonderfully warm human drama remains vividly memory long	1
improvise scream	1
big bad love	1
makes shanghai ghetto move beyond good , dry , reliable textbook allows rank worthy predecessors	1
delightful mix sulky teen drama overcoming-obstacles sports-movie triumph	1
rich period minutiae	1
clever satisfying picture	1
trick watching godard catch pitch poetics , savor pleasure sounds images , ponder historical , philosophical , ethical issues intersect .	1
trailer riot .	1
, layered , well-developed characters surprises .	1
entertaining thriller	1
n't stand cheer flick ; 's sit ponder affair	1
common sense	1
bodacious	1
lead actress gaï , impossibly long limbs sweetly conspiratorial smile ,	1
realistically terrifying movie puts another notch belt long list renegade-cop tales .	1
heartbreaking heartwarming ...	1
joe dante 's similarly styled gremlins	1
series	1
written directed brutal honesty respect audience .	1
protect community	1
elegant	1
meaningful cinema	1
strongest film	1
different others genre rely dumb gags , anatomical humor , character cliches ; primarily relies character tell story	1
often funny collegiate gross-out comedy	1
revitalize always remarkable clung-to traditions	1
efficient	1
certainly go distance ,	1
teeth-clenching gusto	1
delightfully quirky movie made curling	1
helpful	1
succeeds sincerity .	1
kind colorful , dramatized pbs program , frida gets job done .	1
exceptional performances	1
value denied .	1
amusing good	1
major pleasures portuguese master manoel de oliviera	1
make delightful comedy centering food	1
imbue theme added depth resonance	1
compelling investigation	1
french truly capture terrifying angst modern working man without turning film cheap thriller , dumb comedy sappy melodrama	1
earmarks french cinema best	1
honestly never knew hell coming next	1
bite tongue keep laughing ridiculous dialog oh-so convenient plot twists	1
masterpiece	1
friend	1
rated eee excitement .	1
made full monty smashing success	1
take film face value enjoy slightly humorous tender story	1
bergman approaches swedish fatalism using gary larson 's far side humor	1
honestly	1
intriguing downright intoxicating	1
slick sprightly cgi feature	1
hilarious writer-director	1
mix gritty realism , crisp storytelling radiant compassion effortlessly draws	1
throughout film gripping compelling	1
ability mesmerize , astonish entertain	1
, ultimate movie experience	1
cerebral	1
stay positive	1
believable mother/daughter pair	1
1993 classic	1
pretty funny movie	1
dinner guest	1
students deals first love sweetly also seriously .	1
told humor poignancy	1
unexpectedly sweet story	1
brings fore gifted no-nonsense human beings still-inestimable contribution made shared history	1
expands meditation deep deceptions innocence	1
washington certainly new career ahead	1
ignite sparks	1
playful haunting , in-depth portrait iconoclastic artist fundamentally unknowable even closest friends .	1
intimate	1
without compromising complexity .	1
love , family	1
full experience , love story murder mystery expands meditation deep deceptions innocence .	1
endearing , masterful	1
well-meaning movie , stand future years eloquent memorial world trade center tragedy .	1
're looking intelligent movie release pent anger	1
graceful , moving tribute	1
enticing	1
mordantly funny intimately knowing ...	1
spinning web dazzling entertainment	1
visionary tale full nuance character dimension	1
instead , sees chance revitalize always remarkable clung-to traditions .	1
wonderland adventure , stalker thriller , condensed season tv 's big brother	1
songs translate well film	1
joy characters take creed	1
wild comedy could spring demented mind writer john malkovich	1
romantic comedy	1
madonna gives best performance since abel ferrara beaten pulp dangerous game .	1
rapt attention	1
grew scooby -- 'll love movie .	1
give taste burning man ethos , appealing blend counter-cultural idealism hedonistic creativity .	1
interesting technical exercise	1
visual treat audiences .	1
body take places n't , also places .	1
subtlest complexly evil uncle ralph	1
three quite well ,	1
funnier version old police academy flicks .	1
sweet modest	1
anybody enjoys quirky , fun , popcorn movies touch silliness little bloodshed .	1
strikes potent chemistry molina	1
's rare find film adjective ` gentle ' applies	1
energetic always surprising performance	1
yong kang	1
looks good	1
hatred	1
impressions life loss time art us	1
soulful gravity crudup 's anchoring performance	1
another trumpet blast may new mexican cinema a-bornin ' . '	1
well-deserved reputation	1
deeper engaging	1
insightfully	1
arresting	1
delightfully unpredictable , hilarious comedy wonderful performances tug heart ways utterly transcend gender labels .	1
worthy predecessors	1
idol	1
life wladyslaw szpilman , pianist , good human	1
call prevention rather place blame , making one best war movies ever made	1
, danny frighteningly fascinating contradiction .	1
trashy fun	1
unique , well-crafted psychological study grief	1
angelina jolie 's surprising flair self-deprecating comedy	1
warmth go around , music laughter love family	1
tasty performance	1
kind goofy grandeur	1
worshipful	1
gripping documentary	1
young woman great charm , generosity diplomacy	1
tricky satisfying david mamet 's airless cinematic shell games .	1
love story sanguine title	1
talk darned assured , absolutely idea main characters film well way -- yet 's hard stop watching .	1
pretty much delivers promise .	1
parts seem like lifted terry gilliam 's subconscious , pressed kafka 's meat grinder buñuel 's casings	1
feels acting heart soul cinema	1
boasting many genuine cackles	1
religion dares question ancient faith ,	1
huge cut rest	1
shows us slice life 's different yet instantly recognizable .	1
independent	1
brilliant college student --	1
humor many teenage comedies	1
first-rate , especially sorvino	1
relate	1
entertaining moments	1
far impact	1
90-minute postmodern voyage diverting thought-provoking 'd expected .	1
watch , giggle get adrenaline boost without feeling like 've completely lowered entertainment standards	1
hard dismiss -- moody , thoughtful	1
hanukkah	1
peculiarly moral amorality ( woo 's ) best work	1
remarkable epic scope , startling intimacy achieves despite breadth	1
eye preserving sense mystery	1
kitschy goodwill	1
modern art	1
wise elegiac ...	1
creative act	1
spirited film must-see	1
superior cast	1
remarkably original work	1
's appealingly manic energetic	1
uncluttered , resonant gem relays universal points without lectures confrontations . '	1
merit , hands brutally honest individual like prophet jack , might made point two regarding life	1
, wendigo , larry fessenden 's spooky new thriller , refreshingly smart newfangled variation several themes derived far less sophisticated knowing horror films .	1
subtle visceral , film never succumbs trap maudlin tearful , offering instead unflinching gaze measure faith future .	1
solid cast	1
worth seeking .	1
technically	1
music makes nice album ,	1
, doubt krawczyk deserves huge amount credit film 's thoroughly winning tone .	1
lika da accents good , thoroughly enjoyed love story	1
sheridan wonderful account work ,	1
stylized sequences	1
swept away sheer beauty images	1
enjoyable expected	1
beautiful , timeless universal tale heated passions --	1
's square , sentimental drama satisfies , comfort food often	1
manages , terrific flair	1
true-to-life characters , sensitive acting , unadorned view rural life subtle direction first-timer hilary birmingham	1
marvelous series	1
provide insight	1
's hard resist	1
found ability spoof black white stereotypes equally	1
... begins high note sustains beautifully .	1
encouraging see three-dimensional , average , middle-aged woman 's experience self-discovery handled sensitivity	1
quiet , confident	1
legal thriller	1
encourage us see samira makhmalbaf distinctive sensibility , working develop film language conspicuous success	1
affords watch jackson , also served executive producer , take smooth , shrewd , powerful act abroad	1
, thoroughly winning flight revisionist fancy .	1
deliberately skillfully	1
insomnia one year 's best films pacino gives one daring , complicated , performances	1
unflinching , complex portrait modern israel rarely seen on-screen	1
superb , huppert ... magnificent .	1
smile-button faces	1
admire film harsh objectivity refusal seek tears , sympathies .	1
like mike shoots scores	1
solidly constructed , entertaining thriller stops short true inspiration .	1
leave us sense wonder	1
twisted sense humor	1
performers rarely work movies	1
embraces old-fashioned themes process comes looking like something wholly original	1
live , carved comfortable niche world kind enough share	1
utilizing	1
balance pointed , often incisive satire unabashed sweetness ,	1
strands superb performers old story .	1
michel	1
deeply humanistic artist	1
rich intelligent film uses pulpy core conceit probe questions attraction interdependence heart accomodates practical	1
brave challenging could possibly expect days american cinema	1
well suited capture musicians full regalia	1
's enjoyable expected , though , 's laughs come fairly basic comedic constructs .	1
despite modest aspirations occasional charms dismissed .	1
joyful	1
, thanks presence ` king , ' also rocks .	1
reading minds audience .	1
pulse ever racing	1
ca n't miss .	1
interesting	1
package fascinating -- timely -- content comes wrapped	1
first-rate , especially sorvino .	1
outstanding thrillers recent years	1
purports	1
best herzog 's works	1
's plenty enjoy	1
designed reverie memory regret ,	1
ode unconditional love compassion garnered years seeing , condition old privy , ... often misconstrued weakness	1
paranoid claustrophobia submarine movie unsettling spookiness supernatural -- n't hollywood think sooner ?	1
excellent	1
play realistically always fairly .	1
achingly honest	1
nice little story	1
better effects , better acting hilarious kenneth branagh .	1
mixes much humor pathos take us sentimental journey heart	1
, movie proclaim truth two love-struck somebodies , permits time space convince us .	1
beautiful mysterious	1
original	1
, also elevated -- kind movie enjoy 're one lucky sought .	1
rather brilliant little cult item : pastiche children 's entertainment , superhero comics , japanese animation	1
thanks presence ` king , ' also rocks .	1
remarkable performances	1
three leads produce adequate performances ,	1
staggeringly compelling character , young man whose sharp intellect root contradictory , self-hating , self-destructive ways	1
historically significant work	1
exceedingly pleasant	1
numerous scenes gory mayhem worth price admission ... `` gory mayhem `` idea good time	1
compelling new material	1
surely	1
exhilarating new interpretation	1
sweet	1
intelligent movie	1
's better one might expect look list movies starring ice-t major role	1
like ravel 's bolero	1
film adjective ` gentle ' applies	1
overcome personal obstacles	1
sam mendes	1
create something original	1
simultaneously heart-breaking funny , last kiss really performances .	1
smarter diabolical	1
good-hearted	1
gets around real emotional business	1
anything else , kissing jessica stein injects freshness spirit romantic comedy genre , held hostage generic scripts seek remake sleepless seattle .	1
defiance	1
90-minute , four-star movie	1
potential	1
sun-drenched masterpiece ,	1
retooled machine ultimately effective enough achieving modest , crowd-pleasing goals sets .	1
sexy	1
extraordinary debut josh koury .	1
's dark wonderfully funny moments	1
scherfig 's light-hearted profile emotional desperation	1
famous prima donna floria tosca , roberto alagna lover mario cavaradossi , ruggero villainous , lecherous police chief scarpia ,	1
treasure	1
thoroughly enjoyed love story	1
delighted fast , funny , even touching story	1
sparkling newcomer	1
resulted smoother , focused narrative without sacrificing cultural intrigue	1
impress e.t .	1
talents top-notch creative team	1
gorgeous film - vivid color , music life .	1
fair share saucy	1
passion , melodrama , sorrow , laugther , tears cascade screen effortlessly ...	1
enjoyed mostly martha ne	1
inspirational love story	1
take nothing seriously enjoy ride	1
conversational bordering confessional	1
effort share impressions life loss time art us	1
good shot	1
strong always	1
reverent , subtly different	1
best-sustained ideas ever seen screen	1
good idea	1
especially agreeably startling use close-ups grace moving camera	1
intensely lived time	1
add magic made work	1
easy genuinely satisfying	1
object lesson period filmmaking	1
air gentle longing	1
remaining one savagely hilarious social critics side jonathan swift	1
best comedy concert movie 've seen since cho 's previous concert comedy film	1
career-defining revelation .	1
funny fun	1
witty dialog realistic characters	1
cast crew thoroughly enjoyed believed small-budget film	1
watch , giggle	1
gorgeously atmospheric meditation life-changing chance encounters	1
romantic , riveting handsomely animated .	1
flawed engrossing thriller	1
christian love	1
douglas mcgrath 's nicholas nickleby dickens done cinematically .	1
remarkable ensemble cast brings life	1
solid filmmaking convincing characters makes high water mark genre .	1
understand made allen 's romantic comedies pertinent enduring	1
strangely funny	1
perfect medium	1
american adobo heart ( palate ) right place	1
patience , wo n't feel like 's wasted	1
classy , sprightly spin film .	1
extraordinary journalism	1
dazzling , remarkably unpretentious reminder	1
simply dazzling ,	1
raw urban humor	1
returns visionary tale full nuance character dimension	1
striking new significance anyone sees film	1
're likely see year .	1
thoughtful what-if heart well mind	1
tells story whose restatement validated changing composition nation .	1
funny bone	1
film really exceptional justify three hour running time ,	1
mandy moore leaves positive impression	1
refugees able look ahead resist living past	1
fun-loving libertine lost somewhere inside conservative , handbag-clutching sarandon	1
attuned anarchist maxim ` urge destroy also creative urge '	1
easy , seductive pacing	1
elegant entertainment	1
good bad	1
lot warmth	1
, every film arrives margin gives viewers chance learn , grow , travel .	1
christopher walken kinda romanced cyndi lauper opportunists	1
vibrant intoxicating fashion	1
big-budget/all-star movie	1
consistently engaging revealing	1
portray	1
, ( goldbacher ) lets complicated characters unruly , confusing , , human .	1
really care	1
passion material	1
fascinating little tale .	1
touching , small-scale story family responsibility care	1
seeking existent anti-virus	1
part biography , part entertainment	1
's like old friend dinner ' .	1
compelling	1
new favorite musical --	1
summer 's pleasurable movies	1
rush save day become involved proceedings ;	1
found strangely moved even corniest hackneyed contrivances	1
swallow absurdities crudities lagaan really enormously good fun .	1
give audience reason want put effort	1
brilliant work genre since 1984 uncut version sergio leone	1
grace	1
detailed story newcomers strange new world	1
sweet , intermittently hilarious	1
far often warfare	1
n't bad film	1
makes heart .	1
title implies	1
worth seven bucks	1
topic	1
hard-to-predict absolutely essential chemistry down-to-earth bullock nonchalant grant proves sensational	1
awed power grace one greatest natural sportsmen modern times	1
organic intrigue	1
car chase	1
evokes blithe rebel fantasy kind insouciance embedded sexy demise james dean .	1
solid action pic returns martial arts master top form	1
would terrific read	1
, 's awfully entertaining watch .	1
oddly colorful	1
marvelous performance allison lohman identity-seeking foster child	1
clearly good thing	1
franchise possibilities	1
romp 's always fun watch	1
, one would hope best	1
exceedingly rare films talk alone enough keep us	1
director george hickenlooper success documentaries ,	1
genuinely bone-chilling tale	1
use thriller form examine labyrinthine ways people 's lives cross change ,	1
graphic treatment crimes	1
rich , shadowy black-and-white	1
fascinating glimpse urban life	1
film sits square conviction	1
one best-sustained ideas ever seen screen	1
90-minute , four-star movie	1
great writer	1
remarkable movie	1
, well-crafted psychological study	1
eyes idealistic kid chooses champion ultimately losing cause	1
summer overrun movies dominated cgi aliens super heroes , revigorates mind see feature concentrates people , project script characters hold sway .	1
genuinely satisfying	1
genre gem	1
sylvie testud icily brilliant .	1
chillingly	1
politically charged	1
witty , vibrant , intelligent .	1
perfect star vehicle	1
's finally given part worthy considerable talents	1
film never succumbs trap maudlin tearful , offering instead unflinching gaze measure faith future .	1
becoming better person love	1
really sets film apart debrauwer 's refusal push easy emotional buttons	1
last kiss really performances .	1
's like real film nijinsky , least 's better eponymous 1980 biopic used soap places mysteries lingered .	1
might made thing	1
gondry 's direction adequate	1
experimentation improvisation	1
`` superior ``	1
extraordinarily rich landscape	1
clever ways	1
piece mildly entertaining , inoffensive fluff drifts aimlessly 90 minutes lodging cracks ever-growing category : unembarrassing unmemorable	1
leonine power	1
good , started nothing reacting - feeling part grand locations , thinking urgently protagonists struggled , feeling mercy inventiveness , gasping visual delights	1
bittersweet , uncommonly sincere movie portrays frank humanity ... emotional recovery	1
first-class road movie proves run away home , ego problems go	1
excellent	1
supernatural thriller	1
exquisite , unfakable sense	1
captures dry wit 's prevalent rock	1
ray hope	1
movie 's captivating details performances , foreman 's barking-mad taylor thewlis 's smoothly sinister freddie bettany/mcdowell 's hard-eyed gangster .	1
, harvard man something rare riveting : wild ride relies special effects .	1
story , like ravel 's bolero , builds crescendo encompasses many paths started .	1
shows level young , black manhood funny , touching , smart complicated	1
never predictable .	1
serious contender title	1
pure , exciting moviemaking .	1
set newfoundland cleverly captures dry wit 's prevalent rock .	1
( reynolds ) takes classic story , casts attractive talented actors uses magnificent landscape create feature film wickedly fun watch .	1
calm , self-assured portrait	1
still leave us sense wonder diverse , marvelously twisted shapes history taken	1
extends supple understanding role	1
whole , 're gon na like movie .	1
ultimately	1
quaint	1
's technically superb film , shining usual spielberg flair , expertly utilizing talents top-notch creative team .	1
timeless spectacle people	1
though aboriginal aspect lends ending extraordinary poignancy , story	1
harmless fun .	1
large-format	1
's visual delight decent popcorn adventure ,	1
's charming	1
soulful , scathing joyous	1
best kind documentary , one makes depleted yesterday feel much like brand-new tomorrow	1
` ' list cast	1
, found cult favorite enjoy lifetime .	1
got	1
'd 90-minute , four-star movie	1
compelling story tell .	1
captivatingly quirky hybrid character portrait , romantic comedy beat-the-clock thriller	1
, one public rarely sees .	1
gently swaying back forth cradles characters , veiling tension beneath otherwise tender movements	1
` letting mountain tell	1
visual treat	1
powerfully evocative mood	1
must-own	1
hilarious place visit	1
performed difficult task indeed	1
ultimately achieves main strategic objective : dramatizing human cost conflict came define generation .	1
cross swords best helm traditionally plotted popcorn thriller surrendering little intellectual rigor creative composure	1
luckiest	1
, found strangely moved even corniest hackneyed contrivances .	1
often funny collegiate gross-out comedy	1
buoyant romantic comedy friendship , love , truth	1
provide enjoyable 100 minutes movie theater	1
get kick goofy brits	1
extra little something makes worth checking theaters	1
serious movie-goers embarking upon journey find road perdition leads satisfying destination .	1
something vital movie	1
experience understanding unique culture presented universal appeal	1
n't afraid provoke introspection characters audience	1
cinematic postcard	1
thriller	1
powerful moving without stooping base melodrama	1
natural	1
huge heart	1
compelling story musical passion governmental odds .	1
puts dutiful efforts disciplined grade-grubbers	1
amusing us	1
matter time savvy producer saw potential success inherent mixture bullock bubble hugh goo .	1
laramie project worthwhile reminding us sort thing , fact , still happen america	1
quirky , odd movies and/or ironic	1
well-paced	1
unexpectedly sweet story	1
awfully good , achingly human	1
heart film	1
character unearth quaking essence passion , grief fear	1
reserved existential poignancy	1
creative animation work	1
's thanks huston 's revelatory performance .	1
really get inside	1
lust love	1
laughing	1
competent direction	1
burns 's strongest film	1
hollywood disregard	1
weaving theme throughout funny film	1
potentially good comic premise	1
revealing look collaborative process timely , tongue-in-cheek profile corporate circus recording industry current climate mergers downsizing	1
heard apollo 13 going released imax format	1
take us sentimental journey heart	1
originality ai n't menu , 's never dull moment giant spider invasion comic chiller	1
domestic unit finding way joy	1
deserving oscar nomination	1
journey worth time , especially ellen pompeo sitting next ride .	1
striking , quietly vulnerable personality ms. ambrose	1
joyous films leaps national boundaries celebrates universal human nature .	1
likely please audiences like movies demand four hankies	1
lawrence unleashes trademark misogyny -- er , comedy -- like human volcano overflowing septic tank ,	1
rock solid family fun	1
keep watching , fight scenes .	1
300 years russian history culture	1
winning portrayal	1
warmth humor	1
talking 'til end year	1
recording industry current climate mergers downsizing	1
real-life story genuinely inspirational	1
wonderfully warm	1
, interestingly told film .	1
lot like well-made pb & j sandwich	1
emotionally intense	1
friendship , love ,	1
comedies hit screen years	1
refreshingly realistic ,	1
... rogers 's mouth never stops shut war sexes win battle .	1
appealing characters	1
, potent exploration	1
energy wit entertain ages	1
gets fulfill dreams	1
simultaneously funny , offbeat heartwarming	1
's part makes dover kosashvili 's outstanding feature debut potent	1
, elling never gets cloying thanks actors ' perfect comic timing sweet , genuine chemistry .	1
tom shadyac 's film kicks spookily enough	1
sweet , funny , charming ,	1
make us share enthusiasm	1
feel truly know makes holly marina tick	1
lovely film ...	1
create episodes rival vintage looney tunes creative mayhem brief amount time	1
well worthwhile	1
part wilde 's droll whimsy helps `` earnest `` overcome weaknesses parker 's creative interference	1
writer-director 's	1
's testament de niro director michael caton-jones movie 's end , accept characters film , flaws .	1
colorfully	1
complex , politically charged tapestry contemporary chinese life exciting new filmmaker brought screen	1
carved comfortable niche world	1
convincing	1
bits funnier	1
nicely shot , well-edited features standout performance diane lane .	1
enticing prospect	1
prettiest pictures	1
engaging despite noticeably derivative goodfellas least half dozen trouble-in-the-ghetto flicks	1
material could work , especially since actresses lead roles competent	1
movie	1
perfectly rendered	1
mischievous visual style oodles charm make ` cherish ' good ( great ) movie .	1
suspenseful	1
intriguing honorable	1
art , ethics , cost moral compromise	1
accurately chabrolian .	1
one mr. chabrol 's subtlest works , also one uncanny .	1
deliberately skillfully uses ambiguity suggest possibilities imbue theme added depth resonance .	1
found weirdly appealing	1
knack casting , often resurrecting performers rarely work movies ... drawing flavorful performances bland actors	1
smart , solid , kinetically-charged spy flick worthy	1
contemplation	1
exciting documentary .	1
one war movies focuses human interaction rather battle action sequences ... 's stronger .	1
plays poetic strict reality , creating intriguing species artifice gives lady duke something theatrical air	1
compelling piece	1
beautifully sung holiday carol	1
best work	1
famous moments	1
lovely amazing	1
, spite 's witnessed , remains surprisingly idealistic	1
unexpectedly rewarding	1
sensitive , modest comic tragedy works character study symbolic examination	1
broomfield energized volletta wallace 's maternal fury , fearlessness	1
passion , creativity , fearlessness	1
otherwise comic narrative	1
enlivens	1
great american adventure	1
director 's talent	1
film 's intimate camera work searing performances	1
` wow ' factor	1
well crafted , well executed	1
's also one smartest	1
contenders	1
movie usual impossible stunts ... many scenes lean tough enough fit modern action movie .	1
landscape create feature film wickedly fun watch	1
wondrous	1
incredibly captivating insanely funny	1
entertaining monster movies	1
stellar	1
keep simpleminded	1
visual flair	1
hard especially grateful freedom film like .	1
( russell ) makes good b movies ( mask , blob ) , scorpion king ably meets standards	1
irwin earnest 's hard resist pleas spare wildlife respect environs .	1
attract upscale audiences hungry quality nostalgic , twisty yarn keep guessing	1
becomes compulsively watchable	1
gives us another peek magic saw glitter wisegirls	1
remarkable	1
keep	1
certainly trick making us care protagonist celebrate victories	1
delicious , quirky movie terrific screenplay fanciful direction michael gondry	1
... done homework soaked jazzy new revisionist theories origins nazi politics aesthetics .	1
brings spectacular completion one complex , generous subversive artworks last decade .	1
rife rueful , wry humor springing yiddish culture language .	1
creates fluid mesmerizing sequence images match words nijinsky 's diaries	1
snow dogs deserves every single one	1
incredibly layered stylistic film	1
snail 's pace	1
flair bouncing bravado	1
burst color , music , dance practiced curmudgeon could fail crack smile .	1
get weird ,	1
